"Bot","Bloco","Script","Variavel de entrada","Variavel de saida","Condição de Execução"
"[DEV] App","[A.2.9.3] Reinstalar aplicativo","PROCESS ""DYNAMICCONTENT""","[]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.2.9.1] Dica horário","PROCESS ""DYNAMICCONTENT""","[]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.2.9.2] Atualizar aplicativo","PROCESS ""DYNAMICCONTENT""","[]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.2.12.0] Apple IOS","PROCESS ""DYNAMICCONTENT""","[]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.2.12.1] Reiniciar modem","PROCESS ""DYNAMICCONTENT""","[]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.2.12.2] Dica horário","PROCESS ""DYNAMICCONTENT""","[]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.2.12.3] Limpar cache","Process ""dynamicContent""","[]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.2.11.0] Windows","PROCESS ""DYNAMICCONTENT""","[]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.2.11.1] Reiniciar modem","PROCESS ""DYNAMICCONTENT""","[]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.2.11.2] Dica horario","PROCESS ""DYNAMICCONTENT""","[]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.2.11.3] Limpar cache","Process ""dynamicContent""","[]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.2.8.0] Validação","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.1.0.0] Menu - inicial","Process ""dynamicContent""","[""cpfAppKey"",""selectedEc""]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.1.0.0] Validação menu inicial","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.0.0] Validação menu acesso","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.2.0] Validação - Menu Problemas de login","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.4.0] Validação - Erro ao logar","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.3.0] Validação - Acesso Bloqueado","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.5.0] Validação - Não recebi senmha","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.5.1] Validação - Não recebi senha IOS","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.5.2] Validação - Não recebi senha Android","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.3.0.0] Alterações cadastrais","Process ""dynamicContent""","[]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.3.0.0] Validação Alterações Cadastrais","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.3.1.0][MSG] Alterações cadastrais","Process ""dynamicContent""","[]","dynamicContent","Sem condicionais para execução"
"[DEV] App","[A.2.8.1] Validação Dica horário","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.8.2] Validação Limpa cache","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.8.3] Validação Atualizar aplicativo","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.9.3]  Validação Reinstalar aplicativo","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.9.0]  Validação Apple IOS","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.9.1] Dica horário Validação","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.9.3] Atualizar aplicativo Validação","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.8.4] Validação Reinstalar aplicativo","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.7.0] Validação celular","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.6.1] Validação - Origem Acesso","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.11.0] Windows Validação","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.12.3] Limpar cache Validação","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.12.2] Validação Dica horário","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.12.1]  Validação Reiniciar modem","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.12.0] Apple IOS Validação","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.11.3]  Validação Limpar cache","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.11.2] Validação Dica horario","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.11.1] Validação Reiniciar modem","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[A.2.10.0] Validação PC","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
"[DEV] App","[Redirect] To Finalização","Process ""state""","[""state.previous.id"",""state.previous.name"",""input.content"",""userInput"",""config.serviceName"",""config.env""]","state","Sem condicionais para execução"
"[DEV] App","[Redirect] para WhatsApp PJ (atendente)","Process ""state""","[""state.previous.id"",""state.previous.name"",""input.content"",""userInput"",""config.serviceName"",""config.env""]","state","Sem condicionais para execução"
"[DEV] App","[A.3.1.0][INPUT] Alterações cadastrais","PROCESS ""userInput""","[""input.content""]","userInput","Sem condicionais para execução"
